Date,Platform,Product_Category,Model_Name,Condition,Launch_Price_USD,Launch_Price_INR,Current_Price_USD,Current_Price_INR,Discount_Pct,Sale_Event,Stock_Status,Rating,Reviews_Count
2026-03-10,Flipkart,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,473.15,46920.07,40.8,None,Low Stock,4.5,4807
2026-03-10,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,Renewed/Refurbished,999,97902,647.24,54822.24,35.199999999999996,None,Low Stock,4.3,3428
2026-03-10,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,909.0,89603.47,9.0,None,Low Stock,4.8,3324
2026-03-10,Amazon,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,117502,897.53,86334.26,25.1,None,Out of Stock,4.5,6728
2026-03-10,Amazon,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,117502,895.13,88092.59,25.3,None,Out of Stock,4.7,2989
2026-03-10,Amazon,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,117502,891.12,86453.07,25.7,None,In Stock,4.5,4239
2026-03-10,Amazon,iPhone,iPhone 12 64GB,New,799,78302,480.9,47999.53,39.800000000000004,None,Low Stock,4.8,7744
2026-03-10,Amazon,iPhone,iPhone 12 64GB,New,799,78302,475.02,47140.52,40.5,None,In Stock,4.8,5817
2026-03-10,Flipkart,iPhone,iPhone 12 64GB,New,799,78302,481.89,46781.45,39.7,None,Out of Stock,4.7,5806
2026-03-10,Flipkart,iPhone,iPhone 13 Pro Max 256GB,Renewed/Refurbished,1199,117502,604.05,51337.34,49.6,None,Out of Stock,4.3,8631
2026-03-10,Amazon,iPhone,iPhone 14 128GB,New,799,78302,499.89,49486.0,37.4,None,Low Stock,4.7,4586
2026-03-10,Flipkart,iPhone,iPhone 14 128GB,New,799,78302,494.35,49288.48,38.1,None,Out of Stock,4.9,5520
2026-03-10,Amazon,iPhone,iPhone 14 Pro 128GB,New,999,97902,705.49,69133.58,29.4,None,Out of Stock,4.6,5106
2026-03-10,Amazon,iPhone,iPhone 14 Pro 128GB,Renewed/Refurbished,999,97902,513.99,43302.78,48.5,None,Low Stock,4.4,6201
2026-03-10,Flipkart,iPhone,iPhone 15 128GB,New,799,78302,592.06,57604.69,25.900000000000002,None,In Stock,4.7,4763
2026-03-10,Flipkart,iPhone,iPhone 15 Pro Max 256GB,New,1199,117502,1003.82,97979.02,16.3,None,In Stock,4.4,2043
2026-03-10,Amazon,iPhone,iPhone 15 Pro Max 256GB,Renewed/Refurbished,1199,117502,768.01,65326.45,35.9,None,In Stock,3.9,1753
2026-03-10,Amazon,iPhone,iPhone 15 Pro Max 256GB,Renewed/Refurbished,1199,117502,741.63,61879.23,38.1,None,In Stock,4.2,2960
2026-03-10,Amazon,iPhone,iPhone 16 128GB,Renewed/Refurbished,799,78302,526.41,45533.47,34.1,None,In Stock,4.1,1432
2026-03-10,Amazon,iPhone,iPhone 16 128GB,New,799,78302,701.38,68647.86,12.2,None,In Stock,4.8,1011
2026-03-10,Amazon,iPhone,iPhone 16 128GB,New,799,78302,690.33,68250.99,13.600000000000001,None,In Stock,4.7,1305
2026-03-10,Amazon,iPhone,iPhone 16 Pro 256GB,Renewed/Refurbished,1099,107702,732.28,63046.08,33.4,None,In Stock,4.2,1213
2026-03-10,Amazon,iPhone,iPhone 16 Pro 256GB,New,1099,107702,996.9,98032.84,9.3,None,In Stock,4.5,2825
2026-03-10,Amazon,iPhone,iPhone 16 Pro 256GB,New,1099,107702,1014.55,97466.08,7.7,None,In Stock,4.6,1423
2026-03-10,Flipkart,iPhone,iPhone 16 Pro 256GB,Renewed/Refurbished,1099,107702,726.89,60791.2,33.900000000000006,None,In Stock,3.9,1553
2026-03-10,Amazon,iPhone,iPhone 16 Pro 256GB,New,1099,107702,1001.25,98911.2,8.9,None,In Stock,4.6,1027
2026-03-10,Amazon,iPhone,iPhone 17 128GB,New,849,83202,859.77,85350.99,-1.3,None,In Stock,4.7,843
2026-03-10,Amazon,iPhone,iPhone 17 128GB,New,849,83202,855.62,84428.1,-0.8,None,In Stock,4.3,554
2026-03-10,Flipkart,iPhone,iPhone 17 128GB,New,849,83202,857.95,84392.32,-1.0999999999999999,None,In Stock,4.4,635
2026-03-10,Flipkart,iPhone,iPhone 17 128GB,New,849,83202,834.76,82084.57,1.7000000000000002,None,In Stock,4.2,445
2026-03-10,Flipkart,iPhone,iPhone 17 128GB,New,849,83202,851.87,84890.52,-0.3,None,Out of Stock,4.9,544
2026-03-10,Flipkart,iPhone,iPhone 17 128GB,Renewed/Refurbished,849,83202,708.73,60939.99,16.5,None,Out of Stock,3.9,989
2026-03-10,Flipkart,iPhone,iPhone 17 128GB,New,849,83202,837.45,82451.05,1.4000000000000001,None,Out of Stock,4.6,675
2026-03-10,Flipkart,iPhone,iPhone 17 128GB,New,849,83202,854.75,84784.79,-0.7000000000000001,None,In Stock,4.5,529
2026-03-10,Flipkart,iPhone,iPhone 17 128GB,New,849,83202,854.57,84621.11,-0.7000000000000001,None,In Stock,4.6,352
2026-03-10,Flipkart,iPhone,iPhone 17 128GB,New,849,83202,833.1,80808.82,1.9,None,Low Stock,4.6,962
2026-03-10,Flipkart,iPhone,iPhone 17 128GB,New,849,83202,862.39,85761.1,-1.6,None,In Stock,4.7,506
2026-03-10,Flipkart,iPhone,iPhone 17 128GB,New,849,83202,858.48,84758.03,-1.0999999999999999,None,Out of Stock,4.9,594
2026-03-10,Amazon,iPhone,iPhone 17 128GB,New,849,83202,863.27,85299.7,-1.7000000000000002,None,Out of Stock,4.8,455
2026-03-11,Flipkart,Watch,Apple Watch Series 7 (45mm),New,429,42042,261.77,26067.14,39.0,None,Low Stock,4.2,8570
2026-03-11,Amazon,Watch,Apple Watch Series 8 (45mm),Renewed/Refurbished,429,42042,215.89,18596.18,49.7,None,In Stock,4.2,2744
2026-03-11,Flipkart,Watch,Apple Watch Series 8 (45mm),Renewed/Refurbished,429,42042,204.93,17544.21,52.2,None,Out of Stock,4.1,3611
2026-03-11,Flipkart,Watch,Apple Watch Series 8 (45mm),New,429,42042,257.85,25561.26,39.900000000000006,None,In Stock,4.4,6592
2026-03-11,Amazon,Watch,Apple Watch Series 9 (45mm),New,429,42042,258.57,24877.24,39.7,None,In Stock,4.8,4244
2026-03-11,Flipkart,Watch,Apple Watch Series 9 (45mm),Renewed/Refurbished,429,42042,181.63,15189.76,57.699999999999996,None,In Stock,4.3,3021
2026-03-11,Amazon,Watch,Apple Watch Series 9 (45mm),New,429,42042,257.54,25184.55,40.0,None,In Stock,4.9,3061
2026-03-11,Amazon,Watch,Apple Watch Series 9 (45mm),Renewed/Refurbished,429,42042,191.05,16166.97,55.50000000000001,None,In Stock,4.1,4661
2026-03-11,Flipkart,Watch,Apple Watch Series 9 (45mm),New,429,42042,261.08,25807.82,39.1,None,In Stock,4.4,1563
2026-03-11,Flipkart,Watch,Apple Watch Series X (45mm),Renewed/Refurbished,429,42042,268.81,22838.33,37.3,None,In Stock,4.2,2984
2026-03-11,Flipkart,Watch,Apple Watch Series X (45mm),New,429,42042,330.35,31776.05,23.0,None,In Stock,4.7,2499
2026-03-11,Flipkart,Watch,Apple Watch Series X (45mm),New,429,42042,329.41,31761.19,23.200000000000003,None,In Stock,4.5,1203
2026-03-11,Flipkart,Watch,Apple Watch Series X (45mm),Renewed/Refurbished,429,42042,236.19,20213.0,44.9,None,In Stock,4.1,2115
2026-03-11,Flipkart,Watch,Apple Watch Series X (45mm),New,429,42042,324.81,31375.71,24.3,None,Low Stock,4.8,2549
2026-03-11,Amazon,Watch,Apple Watch Series X (45mm),Renewed/Refurbished,429,42042,234.46,19872.35,45.300000000000004,None,Low Stock,4.2,958
2026-03-11,Flipkart,Watch,Apple Watch Ultra,New,799,78302,507.49,50719.74,36.5,None,In Stock,4.9,5403
2026-03-11,Flipkart,Watch,Apple Watch Ultra 2,New,799,78302,601.73,59658.79,24.7,None,In Stock,4.7,3994
2026-03-11,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,601.43,58453.16,39.800000000000004,None,In Stock,4.8,10035
2026-03-11,Amazon,Mac,MacBook Air M2 256GB,Renewed/Refurbished,1199,117502,775.22,65167.44,35.3,None,In Stock,4.4,7296
2026-03-11,Flipkart,Mac,MacBook Air M2 256GB,Renewed/Refurbished,1199,117502,633.16,53570.64,47.199999999999996,None,Out of Stock,4.4,4261
2026-03-11,Amazon,Mac,MacBook Air M3 256GB,New,1099,107702,896.21,86494.71,18.5,None,In Stock,4.7,2582
2026-03-11,Flipkart,Mac,MacBook Air M3 256GB,Renewed/Refurbished,1099,107702,694.5,58542.33,36.8,None,In Stock,4.4,3448
2026-03-11,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,Renewed/Refurbished,1999,195902,1204.69,103287.82,39.7,None,In Stock,4.3,8675
2026-03-11,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,195902,1617.77,160824.95,19.1,None,In Stock,4.7,7965
2026-03-11,Flipkart,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,195902,1676.97,161588.16,16.1,None,Low Stock,4.6,2969
2026-03-11,Amazon,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,195902,1704.49,166358.97,14.7,None,In Stock,4.4,4615
2026-03-11,Flipkart,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,195902,1694.8,164811.11,15.2,None,In Stock,4.4,5276
2026-03-11,Flipkart,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,195902,1696.43,167091.27,15.1,None,Low Stock,4.3,5244
2026-03-11,Flipkart,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,1800.8,175126.09,9.9,None,In Stock,4.6,2534
2026-03-11,Amazon,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,1770.65,175048.67,11.4,None,In Stock,4.3,2662
2026-03-11,Flipkart,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,1823.13,175661.01,8.799999999999999,None,In Stock,4.3,2195
2026-03-11,Amazon,Mac,MacBook Pro 14-inch M3 Pro 512GB,Renewed/Refurbished,1999,195902,1442.72,122786.65,27.800000000000004,None,In Stock,4.5,3896
2026-03-11,Flipkart,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,1809.61,175112.72,9.5,None,In Stock,4.4,2193
2026-03-11,Flipkart,Mac,MacBook Pro 14-inch M4 Pro 512GB,Renewed/Refurbished,1999,195902,1442.24,124862.89,27.900000000000002,None,In Stock,3.8,1906
2026-03-11,Flipkart,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,195902,1874.13,185915.51,6.2,None,In Stock,4.6,1854
2026-03-11,Flipkart,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,195902,1868.15,184867.09,6.5,None,In Stock,4.7,1333
2026-03-11,Flipkart,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,195902,1878.01,185698.32,6.1,None,In Stock,4.3,758
2026-03-11,Amazon,Mac,MacBook Pro 14-inch M4 Pro 512GB,Renewed/Refurbished,1999,195902,1524.98,129915.09,23.7,None,Out of Stock,4.4,1896
2026-03-11,Amazon,iPad,iPad (9th Gen) 64GB,New,329,32242,195.57,19117.86,40.6,None,In Stock,4.2,2495
2026-03-11,Amazon,iPad,iPad (9th Gen) 64GB,New,329,32242,201.06,19447.82,38.9,None,Out of Stock,4.8,5833
2026-03-11,Flipkart,iPad,iPad Air (5th Gen) 64GB,Renewed/Refurbished,599,58702,278.25,24009.96,53.5,None,Low Stock,4.0,3125
2026-03-11,Amazon,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,885.98,88023.89,11.3,None,In Stock,4.4,3287
2026-03-11,Amazon,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,903.18,88398.04,9.6,None,Out of Stock,4.4,2336
2026-03-11,Amazon,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,891.36,86034.8,10.8,None,Out of Stock,4.8,2980
2026-03-11,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,885.78,88315.78,11.3,None,In Stock,4.4,1600
2026-03-11,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,895.66,88758.57,10.299999999999999,None,Low Stock,4.6,2475
2026-03-11,Flipkart,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,117502,881.77,88017.61,26.5,None,Low Stock,4.7,1825
2026-03-11,Amazon,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,117502,905.01,89511.14,24.5,None,In Stock,4.7,6388
2026-03-11,Amazon,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,117502,904.09,89945.78,24.6,None,In Stock,4.6,6597
2026-03-11,Flipkart,iPad,iPad Pro 12.9-inch (M2) 256GB,Renewed/Refurbished,1199,117502,631.31,52602.07,47.3,None,Out of Stock,4.4,2545
2026-03-11,Flipkart,iPhone,iPhone 12 Pro 128GB,Renewed/Refurbished,999,97902,445.28,37517.75,55.400000000000006,None,Out of Stock,3.9,2757
2026-03-11,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,97902,595.34,58369.37,40.400000000000006,None,In Stock,4.2,5461
2026-03-11,Flipkart,iPhone,iPhone 14 128GB,New,799,78302,504.59,48485.07,36.8,None,Low Stock,4.5,5147
2026-03-11,Amazon,iPhone,iPhone 14 128GB,New,799,78302,495.59,47715.35,38.0,None,Out of Stock,4.7,5343
2026-03-11,Amazon,iPhone,iPhone 14 128GB,Renewed/Refurbished,799,78302,394.75,33937.18,50.6,None,Low Stock,4.4,2312
2026-03-11,Flipkart,iPhone,iPhone 14 Pro 128GB,New,999,97902,706.89,69053.67,29.2,None,Low Stock,4.8,6361
2026-03-11,Flipkart,iPhone,iPhone 14 Pro 128GB,New,999,97902,712.23,69102.41,28.7,None,Out of Stock,4.5,2777
2026-03-11,Flipkart,iPhone,iPhone 14 Pro 128GB,New,999,97902,693.15,68091.42,30.599999999999998,None,Low Stock,4.4,4056
2026-03-11,Flipkart,iPhone,iPhone 15 128GB,Renewed/Refurbished,799,78302,443.27,37751.75,44.5,None,In Stock,4.4,3871
2026-03-11,Amazon,iPhone,iPhone 15 128GB,Renewed/Refurbished,799,78302,471.19,40560.18,41.0,None,In Stock,4.1,1754
2026-03-11,Flipkart,iPhone,iPhone 15 128GB,New,799,78302,594.99,58803.78,25.5,None,In Stock,4.4,3854
2026-03-11,Amazon,iPhone,iPhone 16 128GB,Renewed/Refurbished,799,78302,493.4,41274.11,38.2,None,Out of Stock,4.1,2217
2026-03-11,Flipkart,iPhone,iPhone 16 128GB,New,799,78302,694.56,68313.82,13.100000000000001,None,In Stock,4.7,2418
2026-03-11,Amazon,iPhone,iPhone 16 Pro 256GB,New,1099,107702,1006.2,98808.23,8.4,None,In Stock,4.3,1424
2026-03-11,Flipkart,iPhone,iPhone 17 128GB,Renewed/Refurbished,849,83202,729.77,61225.14,14.000000000000002,None,In Stock,4.5,678
2026-03-11,Amazon,iPhone,iPhone 17 128GB,New,849,83202,851.21,83085.54,-0.3,None,In Stock,4.9,866
2026-03-11,Flipkart,iPhone,iPhone 17 128GB,New,849,83202,865.31,86182.31,-1.9,None,In Stock,4.5,861
2026-03-11,Amazon,iPhone,iPhone 17 128GB,New,849,83202,853.43,83774.2,-0.5,None,In Stock,4.6,747
2026-03-12,Amazon,Watch,Apple Watch Series 6 (44mm),Renewed/Refurbished,429,42042,213.74,17837.82,50.2,None,Out of Stock,3.9,9362
2026-03-12,Amazon,Watch,Apple Watch Series 6 (44mm),New,429,42042,255.64,25189.35,40.400000000000006,None,Out of Stock,4.3,6422
2026-03-12,Amazon,Watch,Apple Watch Series 7 (45mm),New,429,42042,257.8,24862.91,39.900000000000006,None,Out of Stock,4.5,3415
2026-03-12,Amazon,Watch,Apple Watch Series 9 (45mm),Renewed/Refurbished,429,42042,201.93,17120.91,52.900000000000006,None,In Stock,4.5,3710
2026-03-12,Amazon,Watch,Apple Watch Series X (45mm),Renewed/Refurbished,429,42042,261.88,22000.1,39.0,None,In Stock,3.9,1970
2026-03-12,Flipkart,Watch,Apple Watch Series X (45mm),New,429,42042,329.87,32344.19,23.1,None,In Stock,4.4,1639
2026-03-12,Amazon,Watch,Apple Watch Series X (45mm),New,429,42042,325.97,32568.06,24.0,None,In Stock,4.3,2889
2026-03-12,Flipkart,Watch,Apple Watch Series X (45mm),New,429,42042,325.77,31522.08,24.099999999999998,None,In Stock,4.8,1480
2026-03-12,Amazon,Watch,Apple Watch Series X (45mm),New,429,42042,334.04,32811.3,22.1,None,In Stock,4.2,1148
2026-03-12,Flipkart,Watch,Apple Watch Ultra,New,799,78302,495.74,48106.03,38.0,None,In Stock,4.3,4445
2026-03-12,Amazon,Watch,Apple Watch Ultra,New,799,78302,498.07,49701.93,37.7,None,In Stock,4.4,3571
2026-03-12,Amazon,Watch,Apple Watch Ultra 2,New,799,78302,595.94,58389.01,25.4,None,In Stock,4.3,3958
2026-03-12,Flipkart,Watch,Apple Watch Ultra 2,New,799,78302,599.59,58316.52,25.0,None,Low Stock,4.5,2582
2026-03-12,Amazon,Watch,Apple Watch Ultra 2,New,799,78302,609.07,59154.31,23.799999999999997,None,In Stock,4.5,3587
2026-03-12,Flipkart,Watch,Apple Watch Ultra 2,Renewed/Refurbished,799,78302,500.57,41949.38,37.4,None,In Stock,4.2,4370
2026-03-12,Flipkart,Watch,Apple Watch Ultra 2,New,799,78302,598.28,58827.34,25.1,None,In Stock,4.4,3564
2026-03-12,Amazon,Watch,Apple Watch Ultra 2,New,799,78302,597.59,58758.48,25.2,None,In Stock,4.8,2962
2026-03-12,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,610.54,59476.81,38.9,None,In Stock,4.7,4667
2026-03-12,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,604.77,58805.88,39.5,None,In Stock,4.7,3780
2026-03-12,Amazon,Mac,MacBook Air M2 256GB,New,1199,117502,890.39,88657.65,25.7,None,Low Stock,4.8,2706
2026-03-12,Flipkart,Mac,MacBook Air M3 256GB,Renewed/Refurbished,1099,107702,754.48,64581.04,31.3,None,In Stock,3.9,3839
2026-03-12,Amazon,Mac,MacBook Air M3 256GB,New,1099,107702,889.59,87647.72,19.1,None,In Stock,4.2,2733
2026-03-12,Amazon,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,195902,1606.51,158903.51,19.6,None,Out of Stock,4.4,2936
2026-03-12,Flipkart,Mac,MacBook Pro 14-inch M2 Pro 512GB,Renewed/Refurbished,1999,195902,1284.73,107733.01,35.699999999999996,None,In Stock,4.1,1734
2026-03-12,Flipkart,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,1801.64,173825.53,9.9,None,In Stock,4.5,4571
2026-03-12,Flipkart,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,1833.57,181846.01,8.3,None,In Stock,4.4,4000
2026-03-12,Flipkart,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,195902,1909.76,185636.41,4.5,None,In Stock,4.2,2154
2026-03-12,Flipkart,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,195902,1881.0,184293.87,5.8999999999999995,None,Low Stock,4.7,1775
2026-03-12,Amazon,Mac,MacBook Pro 14-inch M4 Pro 512GB,Renewed/Refurbished,1999,195902,1358.01,116920.28,32.1,None,In Stock,3.8,2518
2026-03-12,Amazon,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,195902,1909.82,185758.09,4.5,None,In Stock,4.3,2077
2026-03-12,Amazon,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,195902,1900.94,185005.84,4.9,None,In Stock,4.8,2381
2026-03-12,Flipkart,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,195902,1881.22,187705.41,5.8999999999999995,None,In Stock,4.8,1645
2026-03-12,Flipkart,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,195902,1902.67,183647.75,4.8,None,In Stock,4.6,2693
2026-03-12,Amazon,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,195902,1900.39,186508.98,4.9,None,In Stock,4.5,2055
2026-03-12,Amazon,iPad,iPad (9th Gen) 64GB,New,329,32242,197.3,19211.02,40.0,None,Out of Stock,4.3,6120
2026-03-12,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,357.63,35109.49,40.300000000000004,None,In Stock,4.8,5277
2026-03-12,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,357.64,35011.26,40.300000000000004,None,In Stock,4.2,5306
2026-03-12,Amazon,iPad,iPad Air (4th Gen) 64GB,Renewed/Refurbished,599,58702,253.73,21370.23,57.599999999999994,None,Low Stock,4.2,5845
2026-03-12,Flipkart,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,485.84,46951.84,39.2,None,Low Stock,4.8,7918
2026-03-12,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,483.1,46630.45,39.5,None,Out of Stock,4.9,9074
2026-03-12,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,884.05,85891.23,11.5,None,In Stock,4.3,1963
2026-03-12,Amazon,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,909.45,90281.29,9.0,None,In Stock,4.8,2141
2026-03-12,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,889.63,87011.94,10.9,None,In Stock,4.8,1771
2026-03-12,Amazon,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,916.79,88265.79,8.200000000000001,None,In Stock,4.9,2900
2026-03-12,Flipkart,iPad,iPad Pro 12.9-inch (M2) 256GB,Renewed/Refurbished,1199,117502,733.0,63019.59,38.9,None,Low Stock,4.1,5639
2026-03-12,Amazon,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,117502,908.65,87410.68,24.2,None,In Stock,4.7,4312
2026-03-12,Amazon,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,117502,910.94,87680.49,24.0,None,In Stock,4.5,5331
2026-03-12,Flipkart,iPhone,iPhone 13 128GB,New,799,78302,474.78,46718.73,40.6,None,Low Stock,4.8,5247
2026-03-12,Flipkart,iPhone,iPhone 13 128GB,New,799,78302,480.99,47532.84,39.800000000000004,None,Low Stock,4.4,6686
2026-03-12,Amazon,iPhone,iPhone 13 128GB,New,799,78302,471.29,46528.05,41.0,None,Low Stock,4.9,5694
2026-03-12,Amazon,iPhone,iPhone 13 Pro Max 256GB,New,1199,117502,793.06,77915.68,33.900000000000006,None,Out of Stock,4.9,5204
2026-03-12,Amazon,iPhone,iPhone 14 128GB,New,799,78302,504.88,49478.29,36.8,None,In Stock,4.7,5513
2026-03-12,Flipkart,iPhone,iPhone 14 128GB,New,799,78302,508.3,50081.27,36.4,None,Out of Stock,4.6,5142
2026-03-12,Flipkart,iPhone,iPhone 14 Pro 128GB,New,999,97902,691.13,67454.64,30.8,None,Low Stock,4.9,4555
2026-03-12,Amazon,iPhone,iPhone 14 Pro 128GB,New,999,97902,695.82,68249.63,30.3,None,Low Stock,4.2,2140
2026-03-12,Amazon,iPhone,iPhone 15 128GB,Renewed/Refurbished,799,78302,454.22,39232.29,43.2,None,In Stock,4.0,4317
2026-03-12,Flipkart,iPhone,iPhone 15 128GB,Renewed/Refurbished,799,78302,457.69,38984.25,42.699999999999996,None,In Stock,4.3,4326
2026-03-12,Flipkart,iPhone,iPhone 15 128GB,New,799,78302,588.2,58038.36,26.400000000000002,None,Out of Stock,4.7,2108
2026-03-12,Flipkart,iPhone,iPhone 15 Pro Max 256GB,Renewed/Refurbished,1199,117502,763.4,63725.36,36.3,None,In Stock,4.1,1511
2026-03-12,Flipkart,iPhone,iPhone 15 Pro Max 256GB,New,1199,117502,993.41,99124.33,17.1,None,In Stock,4.4,2985
2026-03-12,Flipkart,iPhone,iPhone 15 Pro Max 256GB,New,1199,117502,993.27,97913.71,17.2,None,In Stock,4.2,2945
2026-03-12,Amazon,iPhone,iPhone 15 Pro Max 256GB,Renewed/Refurbished,1199,117502,839.05,72154.53,30.0,None,In Stock,4.1,1333
2026-03-12,Flipkart,iPhone,iPhone 15 Pro Max 256GB,New,1199,117502,1007.48,100383.02,16.0,None,In Stock,4.2,2202
2026-03-12,Amazon,iPhone,iPhone 16 128GB,Renewed/Refurbished,799,78302,503.5,42293.38,37.0,None,In Stock,4.4,1830
2026-03-12,Amazon,iPhone,iPhone 16 128GB,New,799,78302,698.07,68954.78,12.6,None,In Stock,4.8,1593
2026-03-12,Flipkart,iPhone,iPhone 16 128GB,Renewed/Refurbished,799,78302,509.2,43424.68,36.3,None,Out of Stock,4.0,1147
2026-03-12,Flipkart,iPhone,iPhone 16 128GB,New,799,78302,702.01,68924.72,12.1,None,In Stock,4.8,1496
2026-03-12,Flipkart,iPhone,iPhone 16 128GB,New,799,78302,705.77,67812.2,11.700000000000001,None,In Stock,4.4,2732
2026-03-12,Flipkart,iPhone,iPhone 16 128GB,New,799,78302,700.05,68278.64,12.4,None,In Stock,4.4,2849
2026-03-12,Amazon,iPhone,iPhone 16 128GB,Renewed/Refurbished,799,78302,556.51,48242.44,30.3,None,In Stock,3.8,1787
2026-03-12,Flipkart,iPhone,iPhone 16 128GB,New,799,78302,685.95,66210.6,14.099999999999998,None,In Stock,4.3,2743
2026-03-12,Amazon,iPhone,iPhone 16 128GB,New,799,78302,692.92,66719.52,13.3,None,In Stock,4.4,2058
2026-03-12,Flipkart,iPhone,iPhone 16 Pro 256GB,Renewed/Refurbished,1099,107702,827.72,71542.49,24.7,None,In Stock,3.9,1754
2026-03-12,Flipkart,iPhone,iPhone 16 Pro 256GB,New,1099,107702,1013.88,100398.4,7.7,None,In Stock,4.4,2106
2026-03-12,Amazon,iPhone,iPhone 16 Pro 256GB,New,1099,107702,996.43,96020.68,9.3,None,In Stock,4.3,1824
2026-03-12,Amazon,iPhone,iPhone 16 Pro 256GB,New,1099,107702,1001.45,99606.78,8.9,None,In Stock,4.4,1714
2026-03-12,Amazon,iPhone,iPhone 16 Pro 256GB,New,1099,107702,993.36,98949.51,9.6,None,In Stock,4.6,2664
2026-03-12,Flipkart,iPhone,iPhone 17 128GB,New,849,83202,860.28,83275.2,-1.3,None,Low Stock,4.8,775
2026-03-12,Flipkart,iPhone,iPhone 17 128GB,New,849,83202,859.31,82694.16,-1.2,None,In Stock,4.3,918
2026-03-12,Amazon,iPhone,iPhone 17 128GB,Renewed/Refurbished,849,83202,586.95,50581.5,30.9,None,In Stock,4.2,454
2026-03-12,Amazon,iPhone,iPhone 17 128GB,New,849,83202,845.18,81921.92,0.4,None,In Stock,4.8,511
2026-03-12,Amazon,iPhone,iPhone 17 128GB,New,849,83202,844.08,82970.19,0.6,None,In Stock,4.8,866
2026-03-12,Flipkart,iPhone,iPhone 17 128GB,New,849,83202,842.66,81954.98,0.7000000000000001,None,Low Stock,4.6,957
2026-03-12,Flipkart,iPhone,iPhone 17 128GB,New,849,83202,849.4,83177.23,-0.0,None,In Stock,4.4,600
2026-03-13,Amazon,Watch,Apple Watch Series 6 (44mm),New,429,42042,254.78,25043.96,40.6,None,In Stock,4.6,7627
2026-03-13,Flipkart,Watch,Apple Watch Series 7 (45mm),New,429,42042,252.37,24815.7,41.199999999999996,None,In Stock,4.4,3946
2026-03-13,Amazon,Watch,Apple Watch Series 8 (45mm),New,429,42042,261.98,25475.75,38.9,None,Low Stock,4.7,4055
2026-03-13,Amazon,Watch,Apple Watch Series 8 (45mm),Renewed/Refurbished,429,42042,205.18,17547.53,52.2,None,Low Stock,4.0,5665
